"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/31/2022","AQS","060711234","1","0.033","ppm","31","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/01/2022","AQS","060711234","1","0.051","ppm","47","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/02/2022","AQS","060711234","1","0.042","ppm","39","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/03/2022","AQS","060711234","1","0.041","ppm","38","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/04/2022","AQS","060711234","1","0.034","ppm","31","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/05/2022","AQS","060711234","1","0.037","ppm","34","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/06/2022","AQS","060711234","1","0.028","ppm","26","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/07/2022","AQS","060711234","1","0.033","ppm","31","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/08/2022","AQS","060711234","1","0.033","ppm","31","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/09/2022","AQS","060711234","1","0.039","ppm","36","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/10/2022","AQS","060711234","1","0.033","ppm","31","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/11/2022","AQS","060711234","1","0.032","ppm","30","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/12/2022","AQS","060711234","1","0.037","ppm","34","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/13/2022","AQS","060711234","1","0.041","ppm","38","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/14/2022","AQS","060711234","1","0.035","ppm","32","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/15/2022","AQS","060711234","1","0.039","ppm","36","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/16/2022","AQS","060711234","1","0.045","ppm","42","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/17/2022","AQS","060711234","1","0.031","ppm","29","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/18/2022","AQS","060711234","1","0.041","ppm","38","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/19/2022","AQS","060711234","1","0.044","ppm","41","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/20/2022","AQS","060711234","1","0.029","ppm","27","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/21/2022","AQS","060711234","1","0.023","ppm","21","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/22/2022","AQS","060711234","1","0.021","ppm","19","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/23/2022","AQS","060711234","1","0.023","ppm","21","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/24/2022","AQS","060711234","1","0.042","ppm","39","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/25/2022","AQS","060711234","1","0.026","ppm","24","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/26/2022","AQS","060711234","1","0.018","ppm","17","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/27/2022","AQS","060711234","1","0.027","ppm","25","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/28/2022","AQS","060711234","1","0.044","ppm","41","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/29/2022","AQS","060711234","1","0.036","ppm","33","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"11/30/2022","AQS","060711234","1","0.034","ppm","31","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/01/2022","AQS","060711234","1","0.03","ppm","28","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/02/2022","AQS","060711234","1","0.036","ppm","33","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/03/2022","AQS","060711234","1","0.034","ppm","31","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/04/2022","AQS","060711234","1","0.033","ppm","31","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/05/2022","AQS","060711234","1","0.038","ppm","35","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/06/2022","AQS","060711234","1","0.032","ppm","30","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/07/2022","AQS","060711234","1","0.032","ppm","30","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/08/2022","AQS","060711234","1","0.028","ppm","26","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/09/2022","AQS","060711234","1","0.032","ppm","30","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/10/2022","AQS","060711234","1","0.034","ppm","31","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/11/2022","AQS","060711234","1","0.039","ppm","36","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/12/2022","AQS","060711234","1","0.037","ppm","34","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/13/2022","AQS","060711234","1","0.027","ppm","25","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/14/2022","AQS","060711234","1","0.021","ppm","19","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/15/2022","AQS","060711234","1","0.017","ppm","16","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/16/2022","AQS","060711234","1","0.026","ppm","24","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/17/2022","AQS","060711234","1","0.022","ppm","20","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/18/2022","AQS","060711234","1","0.018","ppm","17","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/19/2022","AQS","060711234","1","0.02","ppm","19","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/20/2022","AQS","060711234","1","0.019","ppm","18","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/21/2022","AQS","060711234","1","0.024","ppm","22","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/22/2022","AQS","060711234","1","0.015","ppm","14","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/23/2022","AQS","060711234","1","0.014","ppm","13","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/24/2022","AQS","060711234","1","0.018","ppm","17","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/25/2022","AQS","060711234","1","0.021","ppm","19","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/26/2022","AQS","060711234","1","0.007","ppm","6","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/27/2022","AQS","060711234","1","0.035","ppm","32","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/28/2022","AQS","060711234","1","0.041","ppm","38","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/29/2022","AQS","060711234","1","0.039","ppm","36","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"12/30/2022","AQS","060711234","1","0.032","ppm","30","Trona - Athol/Telescope #2","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","35.77446","-117.3721"
"01/01/2022","AQS","060712002","1","0.043","ppm","40","Fontana","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/02/2022","AQS","060712002","1","0.032","ppm","30","Fontana","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/03/2022","AQS","060712002","1","0.021","ppm","19","Fontana","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/04/2022","AQS","060712002","1","0.022","ppm","20","Fontana","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/05/2022","AQS","060712002","1","0.025","ppm","23","Fontana","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
"01/06/2022","AQS","060712002","1","0.028","ppm","26","Fontana","17","100.0000","44201","Ozone","087","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.10002","-117.49201"
